frequency_hz,channel_1_raw_unit2_per_hz,channel_2_raw_unit2_per_hz,channel_3_raw_unit2_per_hz,channel_4_raw_unit2_per_hz,channel_5_raw_unit2_per_hz,channel_6_raw_unit2_per_hz,channel_7_raw_unit2_per_hz,channel_8_raw_unit2_per_hz,channel_9_raw_unit2_per_hz,channel_10_raw_unit2_per_hz,channel_11_raw_unit2_per_hz,channel_12_raw_unit2_per_hz,channel_13_raw_unit2_per_hz,channel_14_raw_unit2_per_hz,channel_15_raw_unit2_per_hz,channel_16_raw_unit2_per_hz,channel_17_raw_unit2_per_hz,channel_18_raw_unit2_per_hz,channel_19_raw_unit2_per_hz,channel_20_raw_unit2_per_hz,channel_21_raw_unit2_per_hz,channel_22_raw_unit2_per_hz,channel_23_raw_unit2_per_hz,channel_24_raw_unit2_per_hz,channel_25_raw_unit2_per_hz,channel_26_raw_unit2_per_hz,channel_27_raw_unit2_per_hz,channel_28_raw_unit2_per_hz,channel_29_raw_unit2_per_hz,channel_30_raw_unit2_per_hz,channel_31_raw_unit2_per_hz,channel_32_raw_unit2_per_hz,channel_33_raw_unit2_per_hz,channel_34_raw_unit2_per_hz,channel_35_raw_unit2_per_hz,channel_36_raw_unit2_per_hz,channel_37_raw_unit2_per_hz,channel_38_raw_unit2_per_hz,channel_39_raw_unit2_per_hz,channel_40_raw_unit2_per_hz,channel_41_raw_unit2_per_hz,channel_42_raw_unit2_per_hz,channel_43_raw_unit2_per_hz,channel_44_raw_unit2_per_hz,channel_45_raw_unit2_per_hz,channel_46_raw_unit2_per_hz,channel_47_raw_unit2_per_hz,channel_48_raw_unit2_per_hz,channel_49_raw_unit2_per_hz,channel_50_raw_unit2_per_hz,channel_51_raw_unit2_per_hz,channel_52_raw_unit2_per_hz,channel_53_raw_unit2_per_hz,channel_54_raw_unit2_per_hz,channel_55_raw_unit2_per_hz,channel_56_raw_unit2_per_hz
1.007000000000000000e+03,5.353506147247410048e-14,2.609544188341693246e-10,2.087476481914050271e-11,3.496598770458645115e-12,3.951820246983286120e-11,3.139486978671075358e-08,9.093530416095433997e-12,7.172198699712056884e-08,6.101262156081545543e-09,1.381010158134576052e-09,4.684083640845357392e-10,8.726230768131963219e-10,2.705967188539464571e-09,1.202329959113824402e-09,8.570890343411966406e-09,1.528485191072692615e-08,2.381950814096392904e-10,1.985682414608912953e-09,4.098667056401472760e-10,7.548211868918796554e-09,8.119485034614126613e-10,6.246631045564072005e-10,4.250546541845913283e-08,4.662677007175567221e-08,2.844467190269773764e-08,4.686487004193853155e-09,2.933770866354508997e-09,1.830914222845830131e-09,4.220951464739450721e-10,4.981645607174681635e-09,1.108319429649034813e-09,4.127725866079736078e-09,4.621884541764783811e-14,5.061362226051175405e-10,1.729540688910573481e-12,4.370647093159065688e-09,7.857126669697369347e-09,1.982908017198621748e-09,1.045989582031647623e-08,1.802090944538213705e-09,2.237858213390256539e-08,2.029208013129259715e-09,1.766335314173382117e-09,1.858726436254073836e-09,5.819473116840402298e-08,1.484478554643565497e-09,4.983233053326188686e-10,2.447943780688454578e-09,9.901542879693878106e-11,1.022895608421888687e-10,6.908295436252185030e-11,2.481185292941816109e-11,5.944036510181120030e-11,7.408724828611279186e-11,7.270516054514659518e-11,1.751295667618348065e-10
1.008000000000000000e+03,4.083926525083362161e-14,2.643748255516995614e-10,1.744689868926099033e-11,3.464070887606748616e-12,3.263999423923740904e-11,2.993725279857289492e-08,7.944218620555615381e-12,6.130967918204103678e-08,6.855733909353492702e-09,1.264401715304237635e-09,4.903968804670434829e-10,9.050207522784204776e-10,2.659206187302402461e-09,1.194641084663604356e-09,9.119426754150663284e-09,1.574975820695633196e-08,1.014147596003317993e-10,1.633144332692650802e-09,3.728297403583041636e-10,6.873434825989322696e-09,6.445460613115214733e-10,5.666644084114811988e-10,4.360602060781333312e-08,4.337109370933811156e-08,1.993819738882821080e-08,4.099940551730162794e-09,2.665427990577655695e-09,1.607351016174479330e-09,4.381110938042014098e-10,4.225037495704149314e-09,9.632425900732632147e-10,3.780774473875842257e-09,4.257309035785288554e-14,4.863401252168351987e-10,1.519569286518694949e-12,3.387497711888600236e-09,6.751541198504672523e-09,1.681955540267216598e-09,1.196281178493455674e-08,1.552678330973414837e-09,1.932325418792686421e-08,2.174460063513547481e-09,1.843193052874935972e-09,2.213667837965903071e-09,5.670465740881058246e-08,1.643908001774503984e-09,5.238781379561949470e-10,2.228381970533324699e-09,8.691749794360879586e-11,1.087962563595364302e-10,7.130837111075733245e-11,2.738262925916435742e-11,7.738422537337137416e-11,7.658300929268035393e-11,6.546873977208926922e-11,1.510654309289912302e-10
1.009000000000000000e+03,4.352918955524294717e-14,3.391344453538619173e-10,2.017544826562781934e-11,3.641951088713504320e-12,3.683408660661259559e-11,3.147429770521684786e-08,9.208470232926797058e-12,6.477073662006540006e-08,7.293788634541203980e-09,1.375808133972577669e-09,4.806928008455037848e-10,9.012406560965410230e-10,3.175833327514523604e-09,1.118770806564540808e-09,1.028242690018925507e-08,1.913741161671940476e-08,2.166036417868083909e-10,1.740448305660336546e-09,4.044733828717237207e-10,7.485609927160829169e-09,6.114320157682023331e-10,5.516998010254047330e-10,4.503935520700939408e-08,4.187245635921623633e-08,1.966483184187829860e-08,3.833808703184500621e-09,3.712646907080675804e-09,1.838597034967971324e-09,4.542225627301127532e-10,4.876712034862244519e-09,9.112328565723651539e-10,4.283598744104946806e-09,4.378502066982376606e-14,6.235795800346216672e-10,1.399061441202251324e-12,3.548238349696381736e-09,7.325339017789613380e-09,1.803412407700766973e-09,1.381826065038334652e-08,1.852734791422875256e-09,2.376022809491922896e-08,2.279236957998860036e-09,2.023676099890214297e-09,2.251110194387806767e-09,5.654263883788919604e-08,1.648239706044730475e-09,4.613254767638671202e-10,2.014938828853303124e-09,8.725776307398873265e-11,1.211920311159411371e-10,7.662825708879201614e-11,2.958182730532259163e-11,8.073893456115148454e-11,8.486687676517614225e-11,7.369434866743294222e-11,1.547634871731026073e-10
1.010000000000000000e+03,5.157754958871295192e-14,2.755216140028805111e-10,2.197371007943252135e-11,3.661536957037062582e-12,3.592885309687483339e-11,3.052814369829506324e-08,8.723145454611378275e-12,5.907232898353153229e-08,5.865549573248513858e-09,1.206512639801539289e-09,4.842818586618755273e-10,7.658790647847242995e-10,2.552946519891222199e-09,1.035263880845449224e-09,1.238090897631422837e-08,1.410469045814147819e-08,3.088998141967314122e-10,1.998755193428443722e-09,3.967104427675915059e-10,6.696428457525561131e-09,6.720294032067935531e-10,6.957497620601256453e-10,4.799276432263213238e-08,4.099331109286808857e-08,2.173376796993620676e-08,4.879539118968291220e-09,3.219092359642117479e-09,2.176969205687179317e-09,4.383007001867805277e-10,5.047298720713916652e-09,9.069391970529265244e-10,4.214227365530927512e-09,5.621854778113033551e-14,6.372269094005168448e-10,1.354796173372479994e-12,4.239328198418836324e-09,8.010884914620241406e-09,1.946619679143546154e-09,1.313670867161534714e-08,1.758783588289638923e-09,2.375490914342469163e-08,1.963123597465520309e-09,1.891963151067292864e-09,1.952545474562404963e-09,5.859562412282203719e-08,1.471597049531836097e-09,4.840873793741252072e-10,2.208300913689884004e-09,9.854321620065076340e-11,1.279907352035765739e-10,8.133967130869039954e-11,3.145715929686923652e-11,8.012134260170021468e-11,9.541285304752212944e-11,8.984035813948069087e-11,1.731836936057159501e-10
1.011000000000000000e+03,4.584523817986731102e-14,2.078134802280777057e-10,1.857223660762622608e-11,3.216268721435504719e-12,2.975902193367762794e-11,2.642432669736340364e-08,6.581826305352692126e-12,4.814100217151139492e-08,5.405325494856301230e-09,1.137249782993291009e-09,5.097533856205581397e-10,8.749701538160901967e-10,2.044275813733549224e-09,1.048434944000160605e-09,1.201286553226468428e-08,1.134808253079189750e-08,3.058880701883917808e-10,1.914419633078863742e-09,3.400489792791001381e-10,6.609698141362512075e-09,7.140722981755132675e-10,6.796422535828974983e-10,5.282132293926372159e-08,4.866094668871856934e-08,2.350381745426883308e-08,5.777051130713555247e-09,2.417600031752804750e-09,2.172954440360363257e-09,3.746040625967557106e-10,4.939211703695808309e-09,1.055003140361276204e-09,3.458111489383336009e-09,5.665374108866906274e-14,6.169084720518832388e-10,1.367436210951818102e-12,3.344807771377737495e-09,8.213918826021871778e-09,2.088702552002687416e-09,1.338860666109398044e-08,1.709601199861771647e-09,2.286769460848180275e-08,1.800984090940180247e-09,1.946134940649722105e-09,1.926545978022073855e-09,5.618708097859694135e-08,1.208909799106346382e-09,4.778030616970158560e-10,2.170670384541240949e-09,1.081321963517938724e-10,1.428215356883189000e-10,7.628455097491266285e-11,3.126956369794339233e-11,1.029683024773869048e-10,1.103949133787054684e-10,9.453442811651390081e-11,1.720441759599046055e-10
1.012000000000000000e+03,4.272472606132501286e-14,1.675034426095800247e-10,1.595548673514776818e-11,4.019834967497806565e-12,2.803087199797818159e-11,3.209381385705997704e-08,6.297540872790327492e-12,5.446316815900715237e-08,6.681292967792608967e-09,1.285016602130152749e-09,5.439540812650258667e-10,1.048508458564758812e-09,2.255561529957794357e-09,1.174881808401948039e-09,1.102091240013708708e-08,1.337733401897961965e-08,4.649349789448845187e-10,1.909331379360857401e-09,3.149793107466169011e-10,7.741462146186601967e-09,6.290850208369665631e-10,6.691404320193577514e-10,5.561909832235113468e-08,4.755500751424512092e-08,2.035734110916942558e-08,6.134004921446147572e-09,2.333254214328002856e-09,2.605312121578509079e-09,4.235682181436807130e-10,5.581709585759455472e-09,1.154586723040112824e-09,4.172852911207190339e-09,5.641678511819523684e-14,6.112250992065776177e-10,1.110551359631423996e-12,3.417995013130871470e-09,6.512317720087167345e-09,2.517873551840562483e-09,1.425235928374782785e-08,2.091031685907513834e-09,2.031983292582570433e-08,2.035965883079741694e-09,1.671806716436934306e-09,2.185314999994639576e-09,4.800750451263279962e-08,1.364858713010849564e-09,4.167981327517468900e-10,1.782610901840976673e-09,9.002855420516756260e-11,1.344422190737501290e-10,6.816137679659251376e-11,2.528477300309558251e-11,1.313216553944128710e-10,9.031988114533140122e-11,8.489820453899388180e-11,1.644255732445171658e-10
1.013000000000000000e+03,5.327912086470504265e-14,1.872694422230944540e-10,1.626004428004719871e-11,3.773773268913673570e-12,2.634808612414388831e-11,3.055859316806465286e-08,5.828964977884871023e-12,5.049615756030429883e-08,6.319848942840606550e-09,1.269670013169672421e-09,4.907958738839048751e-10,9.975885676551697189e-10,2.068783687559196458e-09,9.953266091360304363e-10,8.936034701474849026e-09,1.262439605276414555e-08,4.734569100976888145e-10,1.485904458290515896e-09,3.253620634502523049e-10,6.874291439750893372e-09,5.260641312786518973e-10,6.398599249150976421e-10,5.433317175623109385e-08,4.300108722076773616e-08,1.680932731832642663e-08,4.663382789057153791e-09,2.776519179302383076e-09,2.620848907346846316e-09,4.037869779126828236e-10,5.129289545134848344e-09,1.004569735902961869e-09,3.975519790552940910e-09,5.092824682398757884e-14,5.004621960990939085e-10,1.142979910179421121e-12,4.599823010886297052e-09,5.444869658427448356e-09,2.326616607146400151e-09,1.636358709548022480e-08,1.774682511608396588e-09,1.672775121617024218e-08,1.933811618405168631e-09,1.423436883819483479e-09,2.211253765688441652e-09,3.732140652918946279e-08,1.347814923758912106e-09,3.763574258418817184e-10,1.590862739469076016e-09,7.342432099797199555e-11,1.169579597554947306e-10,5.938453151511910511e-11,2.468278120553946564e-11,1.059269899701467387e-10,7.197417672079662144e-11,6.655650769009197669e-11,1.508845511575552080e-10
1.014000000000000000e+03,5.430501454385873129e-14,1.971905772220257292e-10,2.060201491682306539e-11,3.600987810856024513e-12,3.141719786265222127e-11,2.837111941838205896e-08,6.541693331342451845e-12,4.692532315129685170e-08,5.706090580394748982e-09,1.313544534263585537e-09,4.842150662508422020e-10,1.023377575382391420e-09,1.674357720492379645e-09,1.073368811876525455e-09,7.773173570305663845e-09,9.779115675106682624e-09,2.741869377221988765e-10,1.442993714845190153e-09,3.410068704450765322e-10,6.685648036121592391e-09,5.583810542487737318e-10,5.661315285880140474e-10,4.562712161297503722e-08,5.018443809966893943e-08,2.018411854149140633e-08,3.996395366381595010e-09,3.020391883983004774e-09,2.794563750073891497e-09,3.545997468798644607e-10,4.827460888909878347e-09,9.792476160510063074e-10,3.531346448060772161e-09,4.163929905538321656e-14,4.989040910049503338e-10,1.129791196894334700e-12,3.606795002118981599e-09,5.115450472327552215e-09,2.259567254755695265e-09,1.599062321691121434e-08,1.739812414392372475e-09,1.887392970552256868e-08,1.832179275361585825e-09,1.541920169674116397e-09,1.991383114860847256e-09,3.566503574992655237e-08,1.242533863024983245e-09,4.527706620612671596e-10,1.928652540982149692e-09,7.671307550799996818e-11,1.301331993261160461e-10,5.355230019673957233e-11,2.724243366914096781e-11,9.923101539495776624e-11,8.135827426596241575e-11,7.463956327199829823e-11,1.579018979671354833e-10
1.015000000000000000e+03,5.402561631693941369e-14,1.771062479551902839e-10,2.031771426001580446e-11,3.375646282676355164e-12,3.251869732727842824e-11,2.600378685431457887e-08,7.695794258996342325e-12,4.446822981693694194e-08,5.435259661467433545e-09,1.159560590291457934e-09,4.923093700948118705e-10,8.715715029603469420e-10,1.673191297098961879e-09,8.973223627097181897e-10,7.564612901967684930e-09,8.717346693453820921e-09,3.748941916295115684e-10,1.550255227807412027e-09,3.904720570191765169e-10,6.438970213066700209e-09,5.397653627452061726e-10,5.872245104054228234e-10,4.275750654124754121e-08,5.767918862106235478e-08,1.907365343434573807e-08,4.472183051779017238e-09,3.004706970449898990e-09,2.808824484755181265e-09,3.362236931349534661e-10,5.486540053450279909e-09,9.438801641617745230e-10,3.758434375257954998e-09,5.192200126906850888e-14,4.683512249741899160e-10,1.021599027127175979e-12,3.429254028745932033e-09,4.471556079979571664e-09,2.478593968408851424e-09,1.300898324600340045e-08,1.902458379035223977e-09,2.090334989980522808e-08,1.587770900945319029e-09,1.711192425468231696e-09,1.776345615353796088e-09,3.185893708337298717e-08,1.078300702898048270e-09,3.912093071947781635e-10,1.815197570085469293e-09,7.127966218244584818e-11,1.353395513084375047e-10,4.825981414363190572e-11,3.284190070999425631e-11,1.139076927582785448e-10,9.237139539185552572e-11,8.179890939247555329e-11,1.447177704891256844e-10
1.016000000000000000e+03,4.881497193618367409e-14,1.923807185539395141e-10,2.271521997624063945e-11,4.107719483321660206e-12,3.703865798949157149e-11,3.182004372352350660e-08,7.545653442481059736e-12,5.232644911250179343e-08,5.697485401582396223e-09,1.187787561728222020e-09,5.187504702627281936e-10,7.792596849155747396e-10,1.821013345820514584e-09,1.036841687868238092e-09,7.746863976854483399e-09,8.311032305543805309e-09,3.424008472288557040e-10,1.807139549777374355e-09,4.025077433346434492e-10,5.939473685072344535e-09,5.684418539608214186e-10,5.227057308517513414e-10,4.503579286710156018e-08,5.940351892565390912e-08,2.198482311699694976e-08,5.229560758811305019e-09,2.662720477041718976e-09,2.890753630349897409e-09,3.872332100818564962e-10,5.097523639039147904e-09,9.073616237145864109e-10,4.045653247069034997e-09,5.097047605245920505e-14,5.174416615377410379e-10,1.278453790317694261e-12,3.627935124949497193e-09,4.856523045761418425e-09,2.603997375885410503e-09,1.284335603437164301e-08,1.800177921755284002e-09,2.394204496162753942e-08,1.421409893047696180e-09,1.837927147924075484e-09,1.692516264566253031e-09,2.632182799926108004e-08,1.096847578362189383e-09,3.253491274835126975e-10,1.448907498852680993e-09,6.615738498511694336e-11,1.476186987289618469e-10,4.725535580175355938e-11,3.770860194598814233e-11,1.231137906156727584e-10,1.161104034781022582e-10,8.815610520436342593e-11,1.348842946626762970e-10
1.017000000000000000e+03,4.796408608463154858e-14,2.210365776977383770e-10,2.073060702409459564e-11,4.571731969419904088e-12,3.222442793461545345e-11,3.598622472998406563e-08,6.227031043881616603e-12,6.039317292491724835e-08,4.735436961095893584e-09,1.343257276615488008e-09,4.633575549389736716e-10,1.060267017521692709e-09,1.302972785553294492e-09,1.154465626521027668e-09,7.424757524807636200e-09,7.013303953585511750e-09,3.186685926563376350e-10,1.683018455832575990e-09,3.137537745096069985e-10,5.612563972230053296e-09,5.546352059072348434e-10,5.815099124300875879e-10,3.919780972409453897e-08,5.039559690522573897e-08,1.963366870681662760e-08,5.482667904653161643e-09,2.394861250323199033e-09,2.330514634132587099e-09,3.125551188264699000e-10,4.324924048103257940e-09,8.896700314027555464e-10,3.628029272308887103e-09,5.041873962882055452e-14,4.064037845692490767e-10,1.252561627990637977e-12,2.887052581968702047e-09,4.763446567878768885e-09,2.119198584313639531e-09,1.467676911951454443e-08,1.664269380452890496e-09,1.969065216510394895e-08,1.317283118332842773e-09,1.446768153296087668e-09,1.596521107347386423e-09,3.188889491985416421e-08,1.461187353745917575e-09,3.472676034805789845e-10,1.575949662595226912e-09,5.892672565668109781e-11,1.112608035353860893e-10,4.756495124059630899e-11,3.794434145006472434e-11,1.289966289983205710e-10,1.149618109882356578e-10,9.555214206505655758e-11,1.416926781742113315e-10
1.018000000000000000e+03,5.869192088433804869e-14,2.448543736881372358e-10,2.347082402666196160e-11,3.989368354306889788e-12,3.174089942144973097e-11,3.262396259952431109e-08,7.537045454308752588e-12,5.849839538052115630e-08,6.289641082075063278e-09,1.510133269878903988e-09,5.177926319240586647e-10,1.226493804195878974e-09,1.332804084959635745e-09,1.186561222771603412e-09,6.239188222176425278e-09,8.073299136463395207e-09,2.102631473697719581e-10,1.382068713821886492e-09,2.977604605856326503e-10,6.492082222661187834e-09,4.761708360325435212e-10,6.912116402628693134e-10,3.424202285907313371e-08,4.982839259916963373e-08,1.431147018301053829e-08,4.706477728115906405e-09,3.036541276425567962e-09,2.316396879591624387e-09,3.401797994746738742e-10,4.930104380582278732e-09,9.341310263340186535e-10,3.765365054403983893e-09,4.293578796796979137e-14,3.591887217947413363e-10,1.289606568631810343e-12,3.301367078078412665e-09,4.425822795453909640e-09,1.867040759034436073e-09,1.818270696461963629e-08,1.741603719557994479e-09,2.354343608018451074e-08,1.508583145885030342e-09,1.796338155887726484e-09,1.980064645785711771e-09,3.479700825581737661e-08,1.588667248418147367e-09,3.752787828995788234e-10,1.902320714634691898e-09,6.204541894075976105e-11,1.219221780268127310e-10,4.819904173406092427e-11,4.018570472791819002e-11,1.259649026440537299e-10,1.067946274648755713e-10,9.900565358655737232e-11,1.321248028678965601e-10
1.019000000000000000e+03,4.731829005805265187e-14,2.760925867897184362e-10,2.433710735341464597e-11,3.758700428628853032e-12,3.306633468924463176e-11,2.785806397116821370e-08,8.092012623529422181e-12,4.443053578658533097e-08,5.843495633212668694e-09,1.473900527566012498e-09,5.697266309008005528e-10,1.234979571583222614e-09,1.417020098115843208e-09,1.186204628321346802e-09,5.086546167152364646e-09,8.170027942761575240e-09,2.927232144869353826e-10,1.415693776871565891e-09,2.894315394629875088e-10,6.926919850358744774e-09,5.095838591235877089e-10,6.052519194297290976e-10,3.255322463218924635e-08,5.861894229636435275e-08,1.354134126252302549e-08,3.750285162926824979e-09,3.259708927474557305e-09,2.528945854021132124e-09,3.328592156384986927e-10,5.159801631500496873e-09,8.633983108860435660e-10,3.789113574461468467e-09,5.062023278919534970e-14,3.433322953000578853e-10,1.026832814734345683e-12,3.689800725958421130e-09,3.648577246731661935e-09,2.468211776629599415e-09,1.842177125670117393e-08,1.969007961218634344e-09,2.104896611650080023e-08,1.440630464781226983e-09,1.562558173790737494e-09,1.962494178782531091e-09,3.110795288547389076e-08,1.091706375373437335e-09,4.115391212634162457e-10,1.904677351349942698e-09,5.196317105445666901e-11,1.096186377899081387e-10,4.456646075526384294e-11,4.141238153859920446e-11,1.145337116731076067e-10,1.012144948830662029e-10,1.069696264018938664e-10,1.447671836679562453e-10
1.020000000000000000e+03,3.526866999835946321e-14,2.951349464734299913e-10,2.539486360869804522e-11,3.969245623081530036e-12,3.561760375597580817e-11,2.896379054633685950e-08,7.655682126527804575e-12,4.567633030324273586e-08,6.069646304329822822e-09,1.330310173579035833e-09,5.171099208473422521e-10,1.150078241712124737e-09,1.449011631941084324e-09,1.071210292236484530e-09,4.986246749024180842e-09,7.625208530935151095e-09,1.811402582261501078e-10,1.504678060941612428e-09,3.618163139222898734e-10,6.076163310545149139e-09,4.659688409198670244e-10,5.380811883787720049e-10,3.022312723700867559e-08,5.514566648771137588e-08,1.383806868908900792e-08,4.230031569715485733e-09,3.181215498798115787e-09,2.456723630431275852e-09,2.952807297353606059e-10,4.376090221828510123e-09,7.277534093656461337e-10,3.211294597446351381e-09,6.247222246032078718e-14,3.406124500557724261e-10,1.038375437500007326e-12,3.364336316316966464e-09,3.691872559355178199e-09,2.382917378636541435e-09,1.395262051964006765e-08,1.912861943572059852e-09,2.313960176716938962e-08,1.147946999738475089e-09,1.644439671719823821e-09,1.604548856467374538e-09,3.499307278013020628e-08,1.019240998249333855e-09,4.359956182981057959e-10,2.102326882604404086e-09,4.532768778686288214e-11,1.192607105161343292e-10,4.452666877928208203e-11,3.989316375353484949e-11,1.352961824561819074e-10,1.111484970464481336e-10,1.015471933457072407e-10,1.196755011077077576e-10
1.021000000000000000e+03,3.661926680361372026e-14,2.533745244019527803e-10,2.221420554158337221e-11,4.128443947224095344e-12,3.160621734257128184e-11,3.056329430980192478e-08,6.750765888769220570e-12,4.289710562241612227e-08,6.187767737178641912e-09,1.491396277135125515e-09,3.813630822961556014e-10,1.211070202803068491e-09,1.376857990545399965e-09,1.066893845388200917e-09,5.214010222457232672e-09,7.022865440029936204e-09,9.371120914546213928e-11,1.474073933516265777e-09,3.190114152070794591e-10,5.296527361357045150e-09,4.183096679500636395e-10,5.636034548401497071e-10,2.792824203341344606e-08,4.341173067964297634e-08,1.408971963715941222e-08,4.858099662029718148e-09,2.998232371270439723e-09,2.219780849107484343e-09,2.734352244279553547e-10,4.090164377308073395e-09,6.959776343616952447e-10,3.026431426668510460e-09,5.421792431355791224e-14,3.352741509046970010e-10,1.210226207204168604e-12,2.672247373012630895e-09,3.641993059073501607e-09,2.050363675708032972e-09,1.581070444975781576e-08,1.683899422418499350e-09,2.323797238527512349e-08,1.156857643493200381e-09,1.667272324041743406e-09,1.652517956864500345e-09,3.513684603098953032e-08,9.584385383550464664e-10,4.004548748158854160e-10,1.979762731102177797e-09,4.644050093327399767e-11,1.175575254242995990e-10,4.584035052763167002e-11,5.039912840369616875e-11,1.584646021630567070e-10,1.219894541111328188e-10,1.022651457011041814e-10,1.228975432041477037e-10
1.022000000000000000e+03,4.519644976032590788e-14,3.085735294676635314e-10,2.294094495441043152e-11,4.263325135723474326e-12,3.236611144446027100e-11,3.177928524270910301e-08,6.588574421314925917e-12,4.060310375113897692e-08,6.001106339448537300e-09,1.627514448685965766e-09,3.965227780565287788e-10,1.354236461992839001e-09,1.511309635234479185e-09,8.666319830137680056e-10,6.314285657443236240e-09,6.220960114031101208e-09,2.270406631445024302e-10,1.563924709488259756e-09,2.579372098220792616e-10,4.690331309459344534e-09,4.520259434793427180e-10,5.523167036409259328e-10,2.601151294158381216e-08,3.870947979517683242e-08,1.474142663411752240e-08,5.062728215734992533e-09,2.904733637423191192e-09,2.108323088925191215e-09,2.720025191055666553e-10,3.484820411964775571e-09,7.553364310012049571e-10,2.521426739244980973e-09,4.380020175340554106e-14,3.133743172923058830e-10,1.078900059013909521e-12,2.551969721165229706e-09,3.769343847135036912e-09,1.951203232312331868e-09,2.014419009925716630e-08,1.572772996814091189e-09,2.149858687960710126e-08,1.002313756668102663e-09,1.523613081902714288e-09,1.581266597484147757e-09,2.600840718076511373e-08,7.971721293809674206e-10,3.250177792261627308e-10,1.339434066787959175e-09,4.653162834425690234e-11,1.009192887661430859e-10,6.085404068627809294e-11,6.211491457823579822e-11,1.520853289218335001e-10,1.206161126970515545e-10,9.776494093808541100e-11,1.333431189956974451e-10
1.023000000000000000e+03,4.511305339259909854e-14,3.312589553186926821e-10,2.610382079879419462e-11,5.125784746552879804e-12,3.575629812462209715e-11,3.699057461110762964e-08,7.908283590508331442e-12,4.548267934628985729e-08,5.871889371461012267e-09,1.304156675035233704e-09,4.484173707147236066e-10,1.134737831823900580e-09,1.451793895657736479e-09,8.461105832439376502e-10,5.562997249144284007e-09,5.692289682118348976e-09,4.634118034418474610e-10,1.791542966992899442e-09,2.891031787026236796e-10,5.363619452037155973e-09,5.289847155026358659e-10,6.277200170483885488e-10,3.248892855794092413e-08,4.453348397429668718e-08,1.628194775450030478e-08,4.874462562527112425e-09,3.081239175229771901e-09,2.005024165832139575e-09,2.692343305079176559e-10,3.773542287784998343e-09,7.748786224242481761e-10,2.922114718508754955e-09,5.087023081041313251e-14,3.729895321042366324e-10,9.770948295712017995e-13,2.944594178963946844e-09,4.141370364604918700e-09,2.320779922709239409e-09,2.097603294440385029e-08,1.937116643150616751e-09,1.996379117695523012e-08,7.970852347964210863e-10,1.401194355570246589e-09,1.295195870739847960e-09,2.603538354789385278e-08,9.689935982814874966e-10,2.335525442173465711e-10,1.090007207859287824e-09,3.977583167720810929e-11,1.079194798889656958e-10,6.106163157530000433e-11,6.593257931724295282e-11,1.585723092600301547e-10,1.260517373609945260e-10,1.227071175613054980e-10,1.485465518536915956e-10
1.024000000000000000e+03,4.835161489257892662e-14,2.833621031103887747e-10,2.883705822988024091e-11,4.425146622214580815e-12,3.775147817175894153e-11,3.114159421977350923e-08,7.785884466898586314e-12,3.748566135987880568e-08,6.480899074842495650e-09,1.149612462773259821e-09,5.245393870270329543e-10,9.547439061519260107e-10,1.711404539071319843e-09,9.541543968817065363e-10,4.659020200671671865e-09,5.678499094524855861e-09,2.687418421126035388e-10,1.348107902668799360e-09,2.697187282662180661e-10,4.935265659076712747e-09,4.181329723902275378e-10,7.275152821271053378e-10,3.258438128409326381e-08,3.677262535165215760e-08,1.273385782448807926e-08,4.852510742679718818e-09,2.991406835678928523e-09,2.570838653892443305e-09,2.364072958231940771e-10,3.387793438752029263e-09,7.295609751488546792e-10,2.561120976484683985e-09,5.009858783629299531e-14,3.747329469702198788e-10,1.098557787996322758e-12,3.251890543624822028e-09,3.182608317280583348e-09,2.289664711471468514e-09,2.001733581729749574e-08,1.709982595975532357e-09,1.935398727639994491e-08,9.785870369621805199e-10,1.559673488998124930e-09,1.451721370799823609e-09,3.214717712991553459e-08,1.107367949348348396e-09,3.547359736314246787e-10,1.530659343575579728e-09,3.826059038527354571e-11,1.074538237637074813e-10,4.624386559073038345e-11,5.552007193185825910e-11,1.386679242802487800e-10,1.345533099037096121e-10,1.157837774232231887e-10,1.259801187301855345e-10
1.025000000000000000e+03,4.567711334827352250e-14,2.973062286469996329e-10,2.595831316686879812e-11,3.904661055559778008e-12,3.517919897528265868e-11,2.838745959532568734e-08,7.255673131844633718e-12,3.922113798892318663e-08,6.259478040702985580e-09,1.436153158799174939e-09,4.970151282138507308e-10,1.176052952218627233e-09,1.685713738282468311e-09,1.040508725832597162e-09,5.106778571593446050e-09,5.898661445765420933e-09,1.871598534091689635e-10,1.231699502707817965e-09,2.833791215069342372e-10,4.339396448494351614e-09,4.283940007375986991e-10,5.736415304328040450e-10,2.795624987796348256e-08,3.184000894026388693e-08,1.387885369796770434e-08,5.015602385296598951e-09,2.824189266023088702e-09,2.312708041831852600e-09,2.287710122769024240e-10,2.839940833423295023e-09,7.030198187499104186e-10,2.310918564333959378e-09,4.862249152905600791e-14,3.354480829045936351e-10,1.198202982752695951e-12,3.457133284266584534e-09,3.079362994226006901e-09,2.015118839568809532e-09,2.075553766402839728e-08,1.463136290061788315e-09,2.384111187446954600e-08,7.459944352925889127e-10,1.648384352953724025e-09,1.256025581565148981e-09,3.916665316788538560e-08,9.578469281176619350e-10,4.963638982527072382e-10,2.122264487024826153e-09,3.601036451779336646e-11,1.236740676221176013e-10,4.321523690203789572e-11,5.595658229445553878e-11,1.506744875415966809e-10,1.322035070412111800e-10,1.206991918248867492e-10,1.190218441007776350e-10
