time_s,x_0,x_1,x_2,x_3,d_0,d_1,d_2,d_3,u_0,u_1,u_2,u_3,a_0,a_1,a_2,a_3,e_0,e_1,e_2,e_3
4.499999999999999833e-02,1.506130645264234680e+00,-7.684554206011011690e-01,1.108203856964623979e+00,2.278998074025052056e-01,-3.457447906209364791e-02,5.025846094988541124e-02,-3.282136994279510889e-02,4.222482306591072293e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.457447906209364791e-02,5.025846094988541124e-02,-3.282136994279510889e-02,4.222482306591072293e-02
4.549999999999999878e-02,1.444664243127830927e+00,-2.417637120643107151e-01,2.158061721890130458e-01,7.033347244335864668e-01,-9.903140787092472308e-03,5.899348377057886395e-02,-5.649737030578830255e-02,1.704025905369158100e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.903140787092472308e-03,5.899348377057886395e-02,-5.649737030578830255e-02,1.704025905369158100e-02
4.599999999999999922e-02,3.057887983486327066e-01,2.441803971845702970e-01,-3.436281018680040211e-01,8.369793497868965870e-01,1.943002275904114756e-02,4.910661629209475687e-02,-5.483629770981935520e-02,-1.837165355120480223e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943002275904114756e-02,4.910661629209475687e-02,-5.483629770981935520e-02,-1.837165355120480223e-02
4.649999999999999967e-02,-1.469079025537995964e+00,1.098079832326403077e-01,-1.159041825752390870e-01,2.506113524910208445e-01,2.564535870370381401e-02,2.908437887215763878e-02,-2.488484884737505315e-02,-4.517253633919590672e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564535870370381401e-02,2.908437887215763878e-02,-2.488484884737505315e-02,-4.517253633919590672e-02
4.700000000000000011e-02,-2.756110509902008676e+00,-6.829233914100945046e-01,5.774766167239633319e-01,-7.543623933294411055e-01,-6.139277350065837704e-03,1.463996165701250685e-02,1.351389083376040336e-02,-6.234759718005249834e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.139277350065837704e-03,1.463996165701250685e-02,1.351389083376040336e-02,-6.234759718005249834e-02
4.750000000000000056e-02,-2.538992001085303762e+00,-1.518471106514626801e+00,1.072945245802327863e+00,-1.368754321201664625e+00,-4.873411734290754999e-02,8.639325464539177740e-03,2.952589906926018568e-02,-6.216313382650669878e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.873411734290754999e-02,8.639325464539177740e-03,2.952589906926018568e-02,-6.216313382650669878e-02
4.800000000000000100e-02,-7.792498352888873603e-01,-1.608379220022156497e+00,1.038642990026034330e+00,-9.821783672820246780e-01,-7.735974453596625167e-02,1.257635043690597323e-02,7.502339696292342590e-03,-4.638701752053141225e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.735974453596625167e-02,1.257635043690597323e-02,7.502339696292342590e-03,-4.638701752053141225e-02
4.850000000000000144e-02,1.454299423653927503e+00,-6.866100037896393227e-01,7.117265936567961360e-01,2.248475571943720774e-01,-7.827986210377935183e-02,1.850953976013595612e-02,-3.517428513373224708e-02,-2.069037058334959392e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.827986210377935183e-02,1.850953976013595612e-02,-3.517428513373224708e-02,-2.069037058334959392e-02
4.900000000000000189e-02,2.742991762551994839e+00,7.079660249228273416e-01,5.387040170613478507e-01,1.396228808931979870e+00,-5.842342721408941286e-02,1.523160924880479807e-02,-5.672020560500394548e-02,7.567664801566642042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.842342721408941286e-02,1.523160924880479807e-02,-5.672020560500394548e-02,7.567664801566642042e-03
4.950000000000000233e-02,2.371895353197733147e+00,1.639963156768870833e+00,6.565096636497557148e-01,1.710407140914904423e+00,-2.868679778531126393e-02,-2.607211394488380667e-03,-4.195805095099860993e-02,1.428356755291694015e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.868679778531126393e-02,-2.607211394488380667e-03,-4.195805095099860993e-02,1.428356755291694015e-02
5.000000000000000278e-02,8.180609036713452076e-01,1.509015423919833454e+00,7.698987798074612421e-01,1.050904581485547551e+00,4.872430178756589035e-04,-2.540469413236107546e-02,-2.949074164958811681e-03,6.929381215842170608e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.872430178756589035e-04,-2.540469413236107546e-02,-2.949074164958811681e-03,6.929381215842170608e-03
5.050000000000000322e-02,-7.026693867215981770e-01,5.023599444005439896e-01,4.975601643302396404e-01,4.753339303839942270e-02,2.783768086485681817e-02,-3.497215969988063528e-02,2.962418562491320184e-02,-3.047806730962198882e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.783768086485681817e-02,-3.497215969988063528e-02,2.962418562491320184e-02,-3.047806730962198882e-03
5.099999999999999672e-02,-1.192773275485694340e+00,-6.248784992918632319e-01,-1.873234791414567502e-01,-5.045335400896945321e-01,4.521224500108634442e-02,-2.807286362097833124e-02,3.179791209639741545e-02,2.911100574074655667e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.521224500108634442e-02,-2.807286362097833124e-02,3.179791209639741545e-02,2.911100574074655667e-03
5.149999999999999717e-02,-5.538126732353725323e-01,-1.191027656508847565e+00,-8.767907645517869497e-01,-2.963209343488172887e-01,4.793041302670059817e-02,-6.492791685509606038e-03,8.185903644101237206e-03,1.981450080057382129e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.793041302670059817e-02,-6.492791685509606038e-03,8.185903644101237206e-03,1.981450080057382129e-02
5.199999999999999761e-02,4.898422207182797639e-01,-1.079959924100287294e+00,-1.099687473086145006e+00,3.131268063716534100e-01,2.027108198575762812e-02,1.445561674048919179e-02,-7.542648214979302476e-03,3.635293973645189330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.027108198575762812e-02,1.445561674048919179e-02,-7.542648214979302476e-03,3.635293973645189330e-02
5.249999999999999806e-02,1.044268678145824358e+00,-6.907182222414486317e-01,-7.649706871693946475e-01,6.842467823214535283e-01,-2.887593784345537581e-02,1.638250103014039435e-02,1.881220287978528681e-04,2.593653634350335385e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.887593784345537581e-02,1.638250103014039435e-02,1.881220287978528681e-04,2.593653634350335385e-02
5.299999999999999850e-02,6.976464768349450729e-01,-4.667165895066873738e-01,-2.465894760033146005e-01,4.461000906810370648e-01,-7.403007956021870339e-02,-3.754496971680629583e-03,2.721894936478456983e-02,-8.541294464066217368e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.403007956021870339e-02,-3.754496971680629583e-03,2.721894936478456983e-02,-8.541294464066217368e-03
5.349999999999999895e-02,-2.920695129964396841e-01,-4.776960211143850832e-01,-4.748290553354105742e-02,-2.350575262690318967e-01,-8.535388476867532270e-02,-3.850812024597388000e-02,4.659328672177200092e-02,-4.354561554429069864e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.535388476867532270e-02,-3.850812024597388000e-02,4.659328672177200092e-02,-4.354561554429069864e-02
5.399999999999999939e-02,-1.288222419466646285e+00,-4.293398074259185959e-01,-3.598305757066704857e-01,-8.391951379412589951e-01,-4.816119005398141611e-02,-5.668320135037788893e-02,4.388209179955929878e-02,-5.366722585611279073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.816119005398141611e-02,-5.668320135037788893e-02,4.388209179955929878e-02,-5.366722585611279073e-02
5.449999999999999983e-02,-1.734263430607727807e+00,-2.942639685240669434e-02,-9.209188378664998620e-01,-9.340067734057908577e-01,1.769809082841942993e-02,-4.549426855367352113e-02,1.705468932740475743e-02,-2.499733786772466437e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.769809082841942993e-02,-4.549426855367352113e-02,1.705468932740475743e-02,-2.499733786772466437e-02
5.500000000000000028e-02,-1.449660899849008810e+00,6.731869623808828251e-01,-1.251181293852521970e+00,-4.984307495077567873e-01,6.825373539369943010e-02,-6.051918902635266759e-03,-4.811703015130557905e-03,2.210846151049046526e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.825373539369943010e-02,-6.051918902635266759e-03,-4.811703015130557905e-03,2.210846151049046526e-02
5.550000000000000072e-02,-6.442614539529623041e-01,1.306145119018692347e+00,-1.060559213202600937e+00,1.014269902999027362e-01,7.908131482293979941e-02,3.749596169630593084e-02,-6.307417000351691824e-03,5.496966814830486076e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.908131482293979941e-02,3.749596169630593084e-02,-6.307417000351691824e-03,5.496966814830486076e-02
5.600000000000000117e-02,2.646061009897920369e-01,1.499757578164771177e+00,-4.326343912297135330e-01,4.414568060176495834e-01,5.083894390570355831e-02,6.223534379011730344e-02,1.209902967673686693e-02,5.687049971023572237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.083894390570355831e-02,6.223534379011730344e-02,1.209902967673686693e-02,5.687049971023572237e-02
5.650000000000000161e-02,8.790391680126459217e-01,1.200463448762870478e+00,3.297687529225013514e-01,3.848111010992080194e-01,1.109751672382235793e-02,5.482389211670052331e-02,3.232221984169924428e-02,3.943560598961812907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.109751672382235793e-02,5.482389211670052331e-02,3.232221984169924428e-02,3.943560598961812907e-02
5.700000000000000205e-02,1.005552904846410911e+00,6.878945177136274181e-01,9.981310961802518644e-01,1.571925794364450457e-01,-8.704798646736188611e-03,2.361342312210160110e-02,3.239246690787159211e-02,1.447228454943802825e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.704798646736188611e-03,2.361342312210160110e-02,3.239246690787159211e-02,1.447228454943802825e-02
5.750000000000000250e-02,7.276290868265371525e-01,2.856653143289804575e-01,1.518578927674210766e+00,9.130024969104764965e-02,-2.364988344676001442e-03,-1.125059119146926655e-02,1.011191634142631982e-02,8.639457390533004932e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.364988344676001442e-03,-1.125059119146926655e-02,1.011191634142631982e-02,8.639457390533004932e-03
5.800000000000000294e-02,3.244943989723845790e-01,6.207909819620967273e-02,1.865275490821009408e+00,2.582992268221755428e-01,1.959140553187469977e-02,-3.501123174175913705e-02,-1.868356795196826972e-02,1.333385979503728773e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.959140553187469977e-02,-3.501123174175913705e-02,-1.868356795196826972e-02,1.333385979503728773e-02
5.850000000000000339e-02,8.454908262384577822e-02,-1.872408490525293845e-01,1.872590540171375606e+00,3.787285486780767041e-01,3.289067682601987119e-02,-4.163988421123300532e-02,-3.304608178295886239e-02,1.856945912610686450e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.289067682601987119e-02,-4.163988421123300532e-02,-3.304608178295886239e-02,1.856945912610686450e-02
5.899999999999999689e-02,1.257593616881847176e-01,-6.852926147770525001e-01,1.330789089254890367e+00,1.171969834297933721e-01,1.932292281714155513e-02,-3.619780999556619638e-02,-2.979393618809969557e-02,9.957075015082887323e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.932292281714155513e-02,-3.619780999556619638e-02,-2.979393618809969557e-02,9.957075015082887323e-03
5.949999999999999734e-02,3.666199815713391263e-01,-1.393326109814041702e+00,2.773637149229557508e-01,-5.040642213248430759e-01,-1.186605905204056281e-02,-2.474625380143484141e-02,-1.842272915306575332e-02,-1.092917960321187695e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.186605905204056281e-02,-2.474625380143484141e-02,-1.842272915306575332e-02,-1.092917960321187695e-02
5.999999999999999778e-02,6.579864622850418732e-01,-1.962805300102161032e+00,-8.335080979705714599e-01,-1.004361230724817089e+00,-4.759764047149529081e-02,-1.342278470849845445e-02,-1.817203909571394119e-02,-3.375365147409203209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.759764047149529081e-02,-1.342278470849845445e-02,-1.817203909571394119e-02,-3.375365147409203209e-02
6.049999999999999822e-02,9.130288277854534673e-01,-1.978750335270959892e+00,-1.375878641160924509e+00,-8.462875714267510396e-01,-6.902134944153925922e-02,2.981260864775474653e-03,-2.615621586223318071e-02,-4.211178399318703247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.902134944153925922e-02,2.981260864775474653e-03,-2.615621586223318071e-02,-4.211178399318703247e-02
6.099999999999999867e-02,1.116003504763423582e+00,-1.274354057271745555e+00,-1.084092246728699305e+00,-8.415536205701587211e-03,-6.810435467838309165e-02,1.653493481663902490e-02,-3.758364514143153201e-02,-3.554640049065545260e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.810435467838309165e-02,1.653493481663902490e-02,-3.758364514143153201e-02,-3.554640049065545260e-02
6.149999999999999911e-02,1.199050173826307519e+00,-6.262928870526358882e-02,-3.464300625195136929e-01,8.588478612741795581e-01,-4.526310937665072726e-02,2.612459715656409096e-02,-4.002471891753949657e-02,-1.827539243781884856e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.526310937665072726e-02,2.612459715656409096e-02,-4.002471891753949657e-02,-1.827539243781884856e-02
6.199999999999999956e-02,9.880265942611301533e-01,1.179433911175290062e+00,8.902528367282977473e-02,9.345328437918577480e-01,-9.510591564745388138e-03,2.672422648797268332e-02,-2.973343653879487181e-02,-4.900387758577499399e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.510591564745388138e-03,2.672422648797268332e-02,-2.973343653879487181e-02,-4.900387758577499399e-03
6.250000000000000000e-02,3.590411807203517935e-01,1.989584188784088381e+00,-2.130208506994203665e-01,-1.583100421833970317e-02,1.908542744330160926e-02,2.295490501326350949e-02,-5.539082457874949621e-03,3.222892856494055137e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.908542744330160926e-02,2.295490501326350949e-02,-5.539082457874949621e-03,3.222892856494055137e-03
6.300000000000000044e-02,-5.257161542769048790e-01,2.143103993591237266e+00,-9.324353738620808629e-01,-1.323307137235295139e+00,3.558754189064840256e-02,1.836388671895659505e-02,2.209637947376939110e-02,4.674667705100760302e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.558754189064840256e-02,1.836388671895659505e-02,2.209637947376939110e-02,4.674667705100760302e-03
6.350000000000000089e-02,-1.203508412786811421e+00,1.711295491280795389e+00,-1.271783803735782925e+00,-1.926493368635665782e+00,3.429822837896209092e-02,1.648191202098834435e-02,5.323656151965603517e-02,1.112032150435446690e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.429822837896209092e-02,1.648191202098834435e-02,5.323656151965603517e-02,1.112032150435446690e-02
6.400000000000000133e-02,-1.220213809852780162e+00,9.894218898261324391e-01,-7.165435748052491061e-01,-1.299478696961426261e+00,2.291055292701430629e-02,1.797268069112146344e-02,7.430897437467907929e-02,2.086885749520317468e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.291055292701430629e-02,1.797268069112146344e-02,7.430897437467907929e-02,2.086885749520317468e-02
6.450000000000000178e-02,-5.366061475838991290e-01,3.092723511399335656e-01,4.464039365319517616e-01,4.244119087160563158e-02,1.616932381305138250e-02,1.554755444705148947e-02,8.156819258760128477e-02,2.549315352658458253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.616932381305138250e-02,1.554755444705148947e-02,8.156819258760128477e-02,2.549315352658458253e-02
6.500000000000000222e-02,3.847418223710742380e-01,-1.336797257979239484e-01,1.350842569582773267e+00,9.684022098729920813e-01,1.673196562805712856e-02,-8.776064413430781450e-04,6.562551379798413353e-02,1.853043413146593377e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.673196562805712856e-02,-8.776064413430781450e-04,6.562551379798413353e-02,1.853043413146593377e-02
6.550000000000000266e-02,9.599693571219360955e-01,-3.790616498181240690e-01,1.319348805039797679e+00,7.266253414495630336e-01,2.540758789978731294e-02,-2.418536588226212133e-02,3.000953116563712803e-02,1.796286069985182708e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.540758789978731294e-02,-2.418536588226212133e-02,3.000953116563712803e-02,1.796286069985182708e-04
6.600000000000000311e-02,9.875197108668730683e-01,-6.113265257368377670e-01,4.269283378949731422e-01,-3.779598552473616424e-01,3.541725903384650154e-02,-4.979622200902645429e-02,-1.672752565273847788e-02,-1.857712395919757301e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.541725903384650154e-02,-4.979622200902645429e-02,-1.672752565273847788e-02,-1.857712395919757301e-02
6.650000000000000355e-02,7.611943479169541726e-01,-9.688071693619867419e-01,-6.283938323324566033e-01,-1.244565242275217587e+00,4.055622342107374073e-02,-6.459646791038674285e-02,-4.733480406464350698e-02,-1.844028943607630561e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.055622342107374073e-02,-6.459646791038674285e-02,-4.733480406464350698e-02,-1.844028943607630561e-02
6.700000000000000400e-02,6.761283109930420476e-01,-1.358104459909152295e+00,-1.191917669615455866e+00,-9.534691050706132209e-01,3.704845028325694928e-02,-5.798540024536645576e-02,-5.216997616483674827e-02,1.583173737794632899e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.704845028325694928e-02,-5.798540024536645576e-02,-5.216997616483674827e-02,1.583173737794632899e-03
6.750000000000000444e-02,7.618357173357374057e-01,-1.478467776345276485e+00,-1.168545148018839352e+00,4.200652451486469041e-01,3.054497145207907619e-02,-2.595046906330347042e-02,-3.656844144733951280e-02,2.138377031905903947e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.054497145207907619e-02,-2.595046906330347042e-02,-3.656844144733951280e-02,2.138377031905903947e-02
6.800000000000000488e-02,6.439824756652137161e-01,-1.067245415456322455e+00,-9.283504085055126476e-01,1.886219002653600096e+00,1.911071367866693654e-02,1.957005345775077870e-02,-1.835687333443799044e-02,2.032767662639820352e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911071367866693654e-02,1.957005345775077870e-02,-1.835687333443799044e-02,2.032767662639820352e-02
6.850000000000000533e-02,3.718719307022300916e-03,-1.815198676601991468e-01,-7.982403338470743792e-01,2.407549909013114497e+00,2.949946492864789511e-03,6.326948040546911955e-02,-1.408335659162998632e-02,-4.124442695425474016e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.949946492864789511e-03,6.326948040546911955e-02,-1.408335659162998632e-02,-4.124442695425474016e-03
6.900000000000000577e-02,-9.471351894979297414e-01,7.640039237219783397e-01,-7.201798470336626679e-01,1.758261034646221077e+00,-1.510782307841980997e-02,8.668914489311170535e-02,-1.717867497626785964e-02,-3.987291886073423414e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.510782307841980997e-02,8.668914489311170535e-02,-1.717867497626785964e-02,-3.987291886073423414e-02
6.950000000000000622e-02,-1.555793551817585829e+00,1.270744841412604575e+00,-4.151291837663216300e-01,6.354408676239164944e-01,-3.511719187461505298e-02,8.110959786987097242e-02,-1.811319977865956735e-02,-5.838930530721249401e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.511719187461505298e-02,8.110959786987097242e-02,-1.811319977865956735e-02,-5.838930530721249401e-02
7.000000000000000666e-02,-1.329055044327900559e+00,1.149913970358128035e+00,2.263146653730634672e-01,1.293520547865595165e-03,-3.737723731646262759e-02,4.868087846640491156e-02,8.980999349166556706e-04,-4.096758272996242622e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.737723731646262759e-02,4.868087846640491156e-02,8.980999349166556706e-04,-4.096758272996242622e-02
7.049999999999999323e-02,-4.515795791420040284e-01,6.663827866038571912e-01,9.652176216060240899e-01,2.631729857988968635e-01,-2.405957311684206804e-02,4.892320172022004629e-03,2.409170299931405468e-02,-4.212725849256217930e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.405957311684206804e-02,4.892320172022004629e-03,2.409170299931405468e-02,-4.212725849256217930e-03
7.099999999999999367e-02,3.184640787362203462e-01,2.755593676004796655e-01,1.444548485779369340e+00,1.013129969810188102e+00,1.171204561480197748e-03,-2.312424975677400754e-02,4.025657047406599326e-02,2.163020806644376515e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171204561480197748e-03,-2.312424975677400754e-02,4.025657047406599326e-02,2.163020806644376515e-02
7.149999999999999412e-02,3.077192536003116596e-01,2.051947638935332496e-01,1.536673544962657845e+00,1.453498142447306574e+00,2.686823387122539569e-02,-2.933312242579287285e-02,3.400091390946689135e-02,1.925904092236329496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.686823387122539569e-02,-2.933312242579287285e-02,3.400091390946689135e-02,1.925904092236329496e-02
